time,nod1,nod2,u2_mean,v2_mean,trend,total,total_nodal,total_wind,rate_slr
1939,-0.8039472359686963,-0.6138426417688009,1.6067230399931856,0.8162785603289221,-6.937790406681556,-5.932578684096946,-1.4177898777374973,2.4230016003221078,1.1717407325107443
1940,-0.46570119942086174,-0.7640288133685866,3.8607793536315858,0.5180297197770272,-6.820854244394513,-3.6717751837753485,-1.2297300127894484,4.378809073408613,1.1701144461244661
1941,-0.0748889962994522,-0.8279749969234872,1.5918139521567674,0.3431529958702147,-6.703767517456662,-5.671664562652619,-0.9028639932229394,1.934966948026982,1.1746867695371899
1942,0.3243763253857537,-0.7984632472345811,2.156584776789913,0.70497913795602,-6.585916890487075,-4.19843989758997,-0.47408692184882734,2.8615639147459326,1.184971774473773
1943,0.6870275692589243,-0.6788247121536544,8.07827637724061,0.8086899268919537,-6.466773162561908,2.428395998675925,0.008202857105269912,8.886966304132564,1.1989910145482519
1944,0.972130364274299,-0.48256362824162513,8.21028536002186,0.3222725907173791,-6.346118687577425,2.676005999194489,0.48956673603267387,8.532557950739239,1.214963736798973
1945,1.1475036444779858,-0.23183302590008656,6.771720221075807,0.3719706605764484,-6.223780415202113,1.8355810850280418,0.9156706185778992,7.1436908816522555,1.2333851998954204
1946,1.1933520967567546,0.04506580077042608,3.4641273619959123,0.8740347770949011,-6.099441647598341,-0.5228616109803461,1.2384178975271807,4.338162139090813,1.255313744370783
1947,1.1045005629134137,0.31687781127423265,-2.98152575387196,0.10268033431591454,-5.972717666327957,-7.430184711696356,1.4213783741876465,-2.8788454195560456,1.2818488188966715
1948,0.8909781872450643,0.5529221410599638,4.133573280053848,1.025530737221916,-5.8430718838190066,0.7599324617617853,1.4439003283050282,5.159104017275764,1.3139366101223082
1949,0.5768863737861557,0.7265552135731741,8.64501957853641,0.5773788156854064,-5.709930344303495,4.8159096372776515,1.30344158735933,9.222398394221816,1.350950311165935
1950,0.19767833289175868,0.8181781421806311,6.4372674280756765,1.0223833469167378,-5.57288182158582,2.902625428478985,1.0158564750723897,7.459650774992414,1.3915452018281549
1951,-0.2038427108201039,0.8174489605461354,3.078544843387772,1.3571415009157946,-5.431621303937864,-0.38232870990826573,0.6136062497260315,4.435686344303567,1.4337054476509747
1952,-0.582354945653862,0.7244499752716644,6.271465933895885,0.41876160485551406,-5.286140732055625,1.5461818363135773,0.1420950296178024,6.690227538751399,1.4750172932751093
1953,-0.8951336863152762,0.5496784755142781,5.195204974867903,0.673613683717623,-5.136617845282842,0.3867456025016853,-0.34545521080099817,5.868818658585527,1.513835728834163
1954,-1.106873935946425,0.31286184823365515,8.569952361227413,1.2519706148394847,-4.983373586288792,4.044537302065336,-0.7940120877127699,9.821922976066897,1.5489036615484508
1955,-1.1936754485391785,0.04073084330225799,5.790447183317975,-0.056298331284550224,-4.826837112973152,-0.24563286617664737,-1.1529446052369205,5.734148852033425,1.5791820517954935
1956,-1.1457404765776122,-0.23599766813410683,3.667647348561115,0.12112058774761672,-4.667537175929693,-2.2605073843326804,-1.381738144711719,3.788767936308732,1.6037422035321613
1957,-0.9684796948118983,-0.48608786996435516,5.436958736241761,0.4673610585699723,-4.50608867226672,-0.056336442231240014,-1.4545675647762535,5.904319794811733,1.622349428829395
1958,-0.6819014686764495,-0.6813107534932646,4.368028916409313,0.40241637455819296,-4.343067290163814,-0.9358342213660227,-1.363212222169714,4.770445290967506,1.6354301100519697
1959,-0.3183534038680778,-0.7996304755078095,1.5752598934371949,0.8175831685038787,-4.179002650256326,-2.9041434676911395,-1.1179838793758874,2.3928430619410737,1.6430301677927872
1960,0.08112889962768582,-0.8276916608788529,0.606291066867003,0.9193978921157095,-4.014461256605257,-3.2353350588737113,-0.7465627612511672,1.5256889589827125,1.6447115544652258
1961,0.47145375354620295,-0.7623268946495501,8.296776621805257,0.924745351086934,-3.8500603393632806,5.080588492425563,-0.2908731411033471,9.22152197289219,1.6413438458687102
1962,0.8085631195693358,-0.6109142449758886,8.881103090614506,0.5732576438917326,-3.686192487431515,5.965817121668171,0.19764887459344715,9.454360734506238,1.6359766753994887
1963,1.0544056739944156,-0.39054446140712873,1.9164215875911292,0.8358944169065239,-3.522865004283383,-0.10668778719844241,0.6638612125872869,2.7523160044976533,1.6303992458162964
1964,1.1812318626376603,-0.12609185125719272,1.703826556345322,0.41456162702399385,-3.3601126382682556,-0.1865844435184716,1.0551400113804676,2.118388183369316,1.6237966650262137
1965,1.1747261403246012,0.15259341550818145,4.7803638679497675,0.5749493522945496,-3.19810567127814,3.484527104798959,1.3273195558327826,5.355313220244317,1.6152195305860562
