time,nod1,nod2,trend,total,total_nodal,rate_slr
1937,-0.9985925212996768,-0.07700917289793639,-1.9440944595986016,-3.0196961537962146,-1.0756016941976132,1.2743004149018633
1938,-1.302213265709652,-0.04923032356860502,-1.8171555576621756,-3.1685991469404327,-1.351443589278257,1.2672555585264034
1939,-1.458846285963584,-0.015894586276784677,-1.690643347893321,-3.1653842201336895,-1.4747408722403688,1.2669397184339282
1940,-1.4508115815722513,0.019235257345194143,-1.56376761397539,-2.9953439382024474,-1.4315763242270572,1.2742457483542013
1941,-1.2790160722728816,0.05219391535942604,-1.4357941982224807,-2.6626163551359365,-1.2268221569134556,1.2876624735877507
1942,-0.9628512291839799,0.07926116907338429,-1.3062351192578399,-2.1898251793684356,-0.8835900601105956,1.3051175764770129
1943,-0.5380042565197231,0.09738179387268839,-1.174770682927078,-1.6153931455741128,-0.44062246264703464,1.323543359614694
1944,-0.05242988740323444,0.10451041864212109,-1.041526447334901,-0.9894459160960144,0.052080531238886646,1.3410440229919263
1945,0.43906252143077534,0.0998423976613437,-0.9065618783286928,-0.3676569592365738,0.538904919092119,1.3616668311907854
1946,0.8809956126885246,0.08390463523884781,-0.769193081096744,0.1957071668306284,0.9649002479273724,1.3899466579330189
1947,1.2234860523388382,0.0584961112255611,-0.6285725467420891,0.6534096168223102,1.2819821635643993,1.4253825913665663
1948,1.4278751263330873,0.026484820609110622,-0.48411656282343074,0.9702433841187672,1.454359946942198,1.4660285096703207
1949,1.4710923548813046,-0.0085159523053046,-0.3353668448080249,1.127209557767975,1.462576402576,1.5100995061827494
1950,1.3482595799767305,-0.04255548447571926,-0.18209666158688087,1.1236074339141304,1.3057040955010113,1.5558585371269955
1951,1.0732415889859381,-0.07179155320573113,-0.024195137382625825,0.9772548983975812,1.001450035780207,1.6021399077187004
1952,0.677081122496948,-0.0929241282168495,0.1383313199568592,0.7224883142369577,0.5841569942800985,1.6479862043858446
1953,0.20449491539733397,-0.10356786358438169,0.3054021034945431,0.40632915530749536,0.10092705181295228,1.6924503067290475
1954,-0.29117371837328765,-0.10252134439466526,0.4768213813026687,0.0831263185347158,-0.3936950627679529,1.7345753918016116
1955,-0.753976028842839,-0.08990269682413572,0.6523171818548654,-0.19156154381210933,-0.8438787256669747,1.7742523439312747
1956,-1.131673062422567,-0.06713625461071479,0.8316718500889236,-0.3671374669443582,-1.1988093170332819,1.8119897077328062
1957,-1.3816321499113036,-0.036791786943673604,1.0147151234014267,-0.4037088134535505,-1.4184239368549771,1.8479808552672954
1958,-1.4756390821855765,-0.002294434973509427,1.2012680211423827,-0.2766654960167032,-1.477933517159086,1.8820952102561983
1959,-1.4030827977597249,0.032461902052223025,1.3911341654526663,0.02051326974516443,-1.370620895707502,1.9129621788359608
