time,one,trend,total,rate_slr
1973,-6.920251110649589,13.203934124181313,6.283683013531723,3.008551977500664
1974,-6.920251110649589,13.507451543878142,6.587200433228553,3.0580683468309733
1975,-6.920251110649589,13.815547793547507,6.895296682897918,3.0999681244750565
1976,-6.920251110649589,14.127445168773153,7.207194058123564,3.133179451579533
1977,-6.920251110649589,14.442183683863414,7.5219325732138245,3.156215322274978
1978,-6.920251110649589,14.758688233228149,7.83843712257856,3.16731865074936
1979,-6.920251110649589,15.075647414013286,8.155396303363696,3.164584687562302
1980,-6.920251110649589,15.39160517074061,8.47135406009102,3.147849839369634
1981,-6.920251110649589,15.705217381887213,8.784966271237623,3.118240347078638
1982,-6.920251110649589,16.015253240156337,9.095002129506748,3.0787965210452306
1983,-6.920251110649589,16.32097668609626,9.40072557544667,3.0344337220836515
1984,-6.920251110649589,16.622139984573067,9.701888873923478,2.9887163440752396
1985,-6.920251110649589,16.918719954911307,9.998468844261717,2.943990888927921
1986,-6.920251110649589,17.21093816235865,10.290687051709062,2.9011395892438685
1987,-6.920251110649589,17.49894787276008,10.578696762110491,2.8592143460643804
1988,-6.920251110649589,17.782781031571528,10.862529920921938,2.818532867997856
1989,-6.920251110649589,18.06265444635965,11.142403335710062,2.7818131671224577
1990,-6.920251110649589,18.33914366499602,11.41889255434643,2.751376628455038
1991,-6.920251110649589,18.61292977205066,11.69267866140107,2.728517906589829
1992,-6.920251110649589,18.884847246313985,11.964596135664396,2.713252700251836
1993,-6.920251110649589,19.155580312101026,12.235329201451437,2.7023606053924887
1994,-6.920251110649589,19.425319367392483,12.505068256742893,2.6931454474109273
1995,-6.920251110649589,19.694209401583212,12.773958290933622,2.6861592806364776
1996,-6.920251110649589,19.962551223519778,13.042300112870189,2.681703619148035
1997,-6.920251110649589,20.23055012541282,13.31029901476323,2.676279571357618
1998,-6.920251110649589,20.497807137791302,13.577556027141712,2.6661150357598906
1999,-6.920251110649589,20.763773132564797,13.843522021915208,2.6511655079485763
2000,-6.920251110649589,21.028040239381017,14.107789128731428,2.632629609573165
2001,-6.920251110649589,21.29029905447943,14.37004794382984,2.612774079433997
2002,-6.920251110649589,21.550595055267816,14.630343944618227,2.5942339364634215
2003,-6.920251110649589,21.809145841772114,14.888894731122525,2.5783771686358037
2004,-6.920251110649589,22.066270488994977,15.146019378345388,2.5659718678830146
2005,-6.920251110649589,22.322340215348717,15.402089104699128,2.556956262328942
2006,-6.920251110649589,22.577661741460766,15.657410630811176,2.550812979495145
2007,-6.920251110649589,22.832502811247746,15.912251700598157,2.54794930810748
2008,-6.920251110649589,23.08725160308226,16.16700049243267,2.549487256643399
2009,-6.920251110649589,23.342400262576426,16.42214915192684,2.5558318139849767
2010,-6.920251110649589,23.598417965879257,16.67816685522967,2.566712010201062
2011,-6.920251110649589,23.85574266461664,16.935491553967047,2.5813510509328452
2012,-6.920251110649589,24.114688176065826,17.19443706541624,2.5983134026983734
2013,-6.920251110649589,24.375405345156313,17.455154234506722,2.6160040257701844
2014,-6.920251110649589,24.637888981219863,17.71763787057027,2.6324691890024887
2015,-6.920251110649589,24.90189918295681,17.981648072307223,2.6464565221059644
2016,-6.920251110649589,25.167180285641056,18.246929174991465,2.6579436249046573
2017,-6.920251110649589,25.433487907937742,18.51323679728815,2.6670166293590647
2018,-6.920251110649589,25.70058361151287,18.78033250086328,2.6737628714763595
2019,-6.920251110649589,25.968240482233014,19.047989371583427,2.6782586857122404
2020,-6.920251110649589,26.236235348655317,19.315984238005726,2.680553813607993
2021,-6.920251110649589,26.504351244954613,19.584100134305025,
