time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1899,2.916427699225793,-0.8548484172291264,3.351885120071171,-0.4354574208453781,-0.6117665049253458,-0.8529458888139163,-0.001902528415210103,-0.1779395388741177
1900,2.9446012608687004,-1.0750282096944304,3.3599183229491913,-0.4153170620804909,-0.4960167418199241,-0.8355371445496627,-0.2394910651447677,-0.13790291861585247
1901,1.4758176110787642,-1.7737673031553562,3.367870514568558,-1.8920529034897937,-0.39489203847043436,-0.8185052025081527,-0.9552621006472035,-0.10330227623620569
1902,2.7008354849070892,-1.8783920111660113,3.3757415265780697,-0.6749060416709804,-0.3178123389887758,-0.801843424541932,-1.0765485866240794,-0.07900467111905031
1903,5.597441994303372,-0.033938154147054776,3.383531190626517,2.213910803676855,-0.26146263153982907,-0.7855451725035636,0.7516070183565088,-0.060852120808283804
1904,1.9575238216797146,-1.0073831412065974,3.391239338362693,-1.4337155166829785,-0.2126150284520839,-0.7696038082456044,-0.23777933296099307,-0.04763665309462507
1905,3.5624275500270004,-0.12680233054076728,3.3988658014353885,0.16356174859161188,-0.16702612816758441,-0.7540126936206165,0.6272103630798492,-0.03299662175230843
1906,3.784214906720869,0.3560461055151667,3.406410411493402,0.37780449522746684,-0.11140673015008885,-0.738765190481147,1.0948112959963137,-0.006562550834975895
1907,3.5115232204211484,-1.2197393500723064,3.413873000185524,0.0976502202356242,-0.027370293068972214,-0.723854660679758,-0.4958846893925484,0.03161847481118376
1908,2.710015428643488,-0.8657913717818497,3.4212533991605483,-0.7112379705170602,0.09589029630808997,-0.7092744660690066,-0.15651690571284316,0.07871356186852871
1909,3.357305684173063,-1.1839546308740352,3.4285514400672654,-0.07124575589420257,0.24790661652593765,-0.6950179685014544,-0.4889366623725808,0.12419619797251394
1910,3.836438883230804,-0.47731648516122877,3.4357669545544733,0.4006719286763305,0.4126049808065715,-0.6810785298296493,0.20376204466842057,0.15943862776635692
1911,2.7464472806281934,-0.12575205846596613,3.442899774270963,-0.6964524936427696,0.5645475053172818,-0.6674495119061532,0.541697453440187,0.18227484252168016
1912,5.212031468012444,-1.3658340824049446,3.4499497308655274,1.762081737146917,0.6854933191214816,-0.6541242765835229,-0.7117098058214217,0.19921291051330942
1913,2.9896286629551216,0.18485804636330372,3.456916655986958,-0.46728799303183655,0.7718056215725829,-0.6410961857143199,0.8259542320776236,0.22415017784508043
1914,3.8844332414532783,-0.056868046273028994,3.4638003812840528,0.4206328601692255,0.821414328802368,-0.6283586011510928,0.5714905548780638,0.26420715980083254
1915,7.09334738716971,-1.0535825343928718,3.470600738405602,3.622746648764108,0.8547552754770879,-0.6159048847464028,-0.43767764964646894,0.32048426002401514
1916,7.482996379380748,0.6210668554291672,3.4773175590003995,4.005678820380348,0.8761016906730321,-0.6037283983528071,1.2247952537819744,0.37967638219076105
1917,4.996728826213262,-0.2843368527192083,3.4839506747172364,1.512778151496026,0.8839908114446648,-0.5918225038228667,0.30748565110365844,0.43195284730694633
1918,5.28910079668924,-0.11682789035646911,3.49049991720491,1.7986008794843302,0.8659183602129861,-0.5801805630091308,0.46335267265266167,0.4695674574724178
1919,3.712612665223861,-0.29216672537325905,3.4969651181122114,0.21564754711164946,0.8196500501322428,-0.5687959377641605,0.27662921239090144,0.48836014062160693
1920,2.7076282173859783,-0.6401401020401387,3.503346109087934,-0.7957178917019556,0.7399237898717675,-0.5576619899405127,-0.08247811209962597,0.48999994539612646
1921,4.4588194538069414,0.7942422557527068,3.5096427217808692,0.9491767320260722,0.6176369741590919,-0.5467720813907483,1.341014337143455,0.47298766729745234
