time,nod1,nod2,trend,total,total_nodal,rate_slr
1964,1.0678794435961694,-0.15822412230002736,2.450659919225778,3.36031524052192,0.909655321296142,1.6705678332524698
1965,1.0619980181592126,0.19147913998263344,2.6185994328824407,3.8720765910242867,1.253477158141846,1.6882057703459274
1966,0.9362432387502524,0.5195691352601651,2.7883010732949636,4.244113447305381,1.4558123740104176,1.7051157324813815
1967,0.7048097148958589,0.7890126040856745,2.959622579378717,4.45344489836025,1.4938223189815334,1.721410048268519
1968,0.39382057700834017,0.969396031780528,3.1325830829486674,4.495799691737536,1.3632166087888682,1.7405118581984125
1969,0.038378819980334385,1.0403585832875868,3.3077249510183995,4.386462354286321,1.0787374032679211,1.765389354417708
1970,-0.3213949581944725,0.9938903387104764,3.485660953832209,4.158156334348213,0.6724953805160039,1.7959647102909893
1971,-0.6448911812988447,0.8352364154933006,3.6669178930765973,3.8572631272710534,0.19034523419445593,1.8312649451552954
1972,-0.8955951133373118,0.5823049241707902,3.851913942863268,3.538623753696746,-0.3132901891665216,1.868696410518238
1973,-1.0452084706280353,0.26364558486626494,4.040657175180245,3.2590942894184742,-0.7815628857617705,1.9056005810768806
1974,-1.076843599304636,-0.08477283117609317,4.233034059078644,3.0714176285979153,-1.161616430480729,1.9412632269516816
1975,-0.98692967445694,-0.42362248774336786,4.428909820570581,3.0183576583702734,-1.4105521622003079,1.9754273535829148
1976,-0.7856157580944627,-0.7146556253007658,4.628119529795227,3.1278481463999985,-1.5002713833952286,2.007103385488218
1977,-0.4956252206406613,-0.9250217886501959,4.830330497668225,3.4096834883773677,-1.4206470092908572,2.0350111782419633
1978,-0.1496908334852503,-1.0309758321965383,5.03512176544362,3.8544550997618314,-1.1806666656817886,2.0581065976880186
1979,0.21313995268591018,-1.0205581605830993,5.241951817205829,4.434533609308639,-0.8074182078971892,2.0755020366296417
1980,0.5519125009347549,-0.8949446717075463,5.450222172769548,5.107190001996757,-0.34303217077279147,2.087576302939933
1981,0.8283877553517318,-0.6683140268838981,5.659467077793815,5.819540806261649,0.16007372846783374,2.0955706720872325
1982,1.011358486289961,-0.3662472300719718,5.869336307186995,6.514447563404984,0.6451112562179891,2.10209765533814
1983,1.0801718160404123,-0.02284016416257763,6.079886608861443,7.137218260739278,1.0573316518778346,2.1109355299434585
1984,1.0270604187756167,0.32314499232385563,6.291523413175686,7.641728824275159,1.3502054110994723,2.1244478964524527
1985,0.858019259849,0.6326550580975316,6.504776188151934,7.995450506098465,1.4906743179465316,2.1438040381722745
1986,0.5921289122309068,0.8707539889870234,6.720284220810141,8.18316712202807,1.46288290121793,2.168083287481495
1987,0.25940183094739183,1.0105662947043699,6.938392845648233,8.208360971299994,1.2699681256517616,2.193906462606323
1988,-0.1026053120409847,1.0363106181035877,7.159065513331406,8.092770819394008,0.933705306062603,2.2194829599193433
1989,-0.4530308487745693,0.9450810607377503,7.382289437632101,7.874339649595282,0.49205021196318105,2.2453191565038466
1990,-0.7523203886731167,0.7471751870427968,7.608129344632175,7.602984143001855,-0.00514520163031984,2.272413730212479
1991,-0.966691532576842,0.4649316835745504,7.836772183674597,7.335012334672306,-0.5017598490022916,2.3024970861502947
1992,-1.0719470714748434,0.13020887287131042,8.068628761862234,7.126890563258701,-0.9417381986035329,2.336059296839732
1993,-1.0562062539381263,-0.21921130453234297,8.303984043042544,7.028566484572075,-1.2754175584704692,2.370640485581399
1994,-0.9212458296028664,-0.5438879383007539,8.542756858978514,7.077623091074893,-1.4651337679036203,2.4047415935760963
1995,-0.6822994980070348,-0.807173053220527,8.784932361757763,7.2954598105302,-1.489472551227562,2.440517697954938
1996,-0.36633840005477886,-0.9793482607102647,9.030860398569502,7.685173737804458,-1.3456866607650435,2.479393409779478
1997,-0.009026742165112131,-1.0409792311010706,9.280811043713658,8.230805070447476,-1.0500059732661828,2.518135897803262
1998,0.34930381203158173,-0.985109349594265,9.534487578130154,8.89868204056747,-0.6358055375626832,2.5534750927614347
1999,0.6682065906698896,-0.8180449463032011,9.791506062265945,9.641667706632633,-0.1498383556333115,2.5861330762849555
2000,0.9116853442157286,-0.5586434672959398,10.051714193387145,10.404756070306934,0.3530418769197887,2.617875328777828
2001,1.0522573332388825,-0.23618493455200984,10.315081128021511,11.131153526708383,0.8160723986868726,2.65089224536899
2002,1.0740554511058413,0.11293304555274339,10.581892642460943,11.768881139119527,1.1869884966585846,2.68730439276343
2003,0.974619228536707,0.44930367329600585,10.852542006574197,12.27646490840691,1.4239229018327129,2.727163865449862
2004,0.765172559834342,0.7349590102863819,11.127325415550915,12.627456985671639,1.5001315701207238,2.769665207667682
2005,0.4693568023518674,0.9376556222240703,11.406475048107733,12.81348747268367,1.4070124245759377,2.8135647749420922
2006,0.1205622509870746,1.0345140664959314,11.690038370539334,12.84511468802234,1.1550763174830059,2.857423026870176
2007,-0.24184080165654873,1.014601416319769,11.977959653481768,12.750720268144988,0.7727606146632202,2.9010362440345183
2008,-0.5769459991948507,0.8801653182281298,12.270245619346237,12.573464938379516,0.30321931903327914,2.9449337446986146
2009,-0.8469282390612607,0.646380288272454,12.566946402421491,12.366398451632685,-0.20054795078880672,2.9890977103111815
2010,-1.0213131926296695,0.3396348838417728,12.868065161408474,12.186386852620577,-0.6816783087878966,3.033055154555191
2011,-1.080417104460749,-0.005446912894587221,13.17355743333253,12.087693415977194,-1.0858640173553362,3.0758704481367527
2012,-1.0175686022704544,-0.3499138876573627,13.483239251035824,12.115756761108008,-1.367482489927817,3.116084442830518
2013,-0.839861730134995,-0.6548842243872578,13.796774321898633,12.30202836737638,-1.4947459545222528,3.152371964542331
2014,-0.56735520607691,-0.8859343022293572,14.11371364394429,12.660424135638024,-1.4532895083062671,3.183476482212795
2015,-0.23080828807929468,-1.0169842723583005,14.433469618341192,13.185677057903597,-1.2477925604375952,3.2091746544614175
2016,0.13179118664960987,-1.0332418289612029,14.755548574836574,13.854097932524981,-0.901450642311593,3.230787042931862
2017,0.4795146905221558,-0.9328718953203529,15.079627026927565,14.626269822129368,-0.4533572047981971,3.2494693655633444
2018,0.7731128257510094,-0.7272037586639245,15.405442447949243,15.451351515036327,0.045909067087084865,3.2659843450293913
2019,0.9794456122345012,-0.4394522733745203,15.732823895933443,16.272817234793422,0.5399933388599809,3.2806637317944887
2020,1.075223173035726,-0.10209747713795005,16.06157519430814,17.034700890205915,0.973125695897776,3.292922658767843
2021,1.049634586427729,0.24678160333205015,16.39140842768701,17.68782461744679,1.2964161897597792,3.3021722041733526
2022,0.9055681720190727,0.567805134183156,16.72200963514281,18.19538294134504,1.4733733062022287,3.308095370603361
2023,0.6592854707868486,0.8247374853209167,17.053027501807684,18.53705045791545,1.4840229561077654,
