time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1916,8.554701018064504,0.9853701935962684,3.805413680358022,4.749287337706482,0.2669987881143217,-0.95786140181863,1.9432315954148984,0.6023856964073806
1917,4.229513586399246,-0.4511222216437119,3.8209719551636114,0.4085416312356349,0.2779401705193284,-0.938971787125221,0.4878495654815091,0.6853263172145035
1918,3.705083729369736,-0.185356407175277,3.8365086615431747,-0.13142493217343887,0.27461558735206043,-0.9205009552442633,0.7351445480689863,0.7450047807757845
1919,2.88838449861093,-0.4635449150550754,3.852022631839477,-0.9636381332285469,0.2504673081482104,-0.9024383742457884,0.43889345919071304,0.7748208137374841
1920,2.3147015518895127,-1.015631362005546,3.8675126983952888,-1.5528111465057761,0.20359327990310283,-0.8847735121998219,-0.130857849805724,0.7774224897631816
1921,5.253920690047991,1.2601262464289402,3.8829776935533746,1.3709429964946165,0.13127227243467615,-0.8674958371763947,2.127622083605335,0.7504312059471918
1922,2.6466489424217694,0.46317803536915053,3.8984164496565143,-1.251767507234745,0.03905423230556047,-0.8505948172455207,1.3137728526146712,0.6969956892233257
1923,6.298947487154302,1.2140674891703052,3.913827799047474,2.385119688106828,-0.05903471924559986,-0.8340599204772311,2.0481274096475364,0.6324364977590767
1924,1.9949417541825825,-1.8601749526413314,3.9292105740690224,-1.93426881988644,-0.13916910229115023,-0.8178806149415513,-1.0422943376997802,0.5639604734894361
1925,5.488390227976013,1.5429844896631788,3.944563607063925,1.543826620912088,-0.19465215533135707,-0.8020463687085118,2.3450308583716906,0.48481165936645954
1926,3.058544708446376,-1.0363857413595656,3.9598857303749626,-0.9013410219285864,-0.22677955558222493,-0.7865466498481275,-0.24983909151143813,0.40513033779489427
1927,4.276766316233089,-0.9071298614787949,3.975175776344899,0.30159053988818973,-0.2424118247919422,-0.7713709264304291,-0.13575893504836578,0.3241987679674864
1928,4.308889783037823,-0.08318100112504276,3.9904325773165055,0.3184572057213173,-0.25163237203103594,-0.756508666525442,0.6733276654003992,0.2345962010014261
1929,2.5341871618790406,-1.6887517616309404,4.005654965632546,-1.4714678037535056,-0.26570889181880175,-0.7419493382031963,-0.9468024234277441,0.1289623666508361
1930,3.0508289706127742,-1.2116504881639392,4.0208417736358015,-0.9700128030230273,-0.27654152950180355,-0.7276824095337077,-0.4839680786302315,0.020924723521224375
1931,4.030858104989826,-0.8259483083902694,4.035991833669036,-0.005133728679210137,-0.2864984696093859,-0.7136973485870064,-0.11225095980326305,-0.08203500451363861
1932,4.042717646088466,0.7424541525516019,4.051103978075021,-0.008386331986555362,-0.30615780525045116,-0.6999836234331179,1.4424377759847198,-0.1895519851655051
1933,-0.00638209444297929,-3.522421133691071,4.06617703919652,-4.0725591336394995,-0.3444984657840452,-0.6865307021420719,-2.8358904315489992,-0.3138336285516645
1934,4.98538493456441,0.638033681426668,4.0812098493763145,0.9041750851880952,-0.4026573243299497,-0.6733280527838849,1.311361734210553,-0.45423130304308057
1935,5.738911647781819,0.027675323213071975,4.096201240957169,1.6427104068246505,-0.4388145825216652,-0.6603651434285867,0.6880404666416586,-0.580197270976955
1936,4.066591129371199,-1.3730457218421819,4.111150046281852,-0.0445589169106535,-0.4237924399384864,-0.6476314421462026,-0.7254142796959793,-0.6757442633563582
1937,2.10755679485731,-4.175585399322233,4.126055097693131,-2.018498302835821,-0.3559100070525616,-0.6351164170067622,-3.5404689823154705,-0.7401073815580242
1938,7.408240163452703,1.7053475958402302,4.140915227533785,3.267324935918918,-0.26707679579658145,-0.6228095360802828,2.3281571319205128,-0.7931915295307109
1939,1.6471754701099326,-2.3516945329193804,4.155729268146579,-2.508553798036646,-0.19112910610198056,-0.6107002674367935,-1.7409942654825867,-0.8525906966443771
1940,3.6094041977164806,-2.352592558949086,4.170496051874283,-0.561091854157802,-0.14221150774027475,-0.59877807914632,-1.7538144798027662,-0.9013489793718973
1941,2.095716964572558,-3.1565653291746796,4.185214411059661,-2.089497446487103,-0.10717956279859324,-0.5870324392788913,-2.5695328898957883,-0.9136773382360818
1942,2.162134685923421,-3.000169107062031,4.1998831780454955,-2.0377484921220743,-0.07404689873518082,-0.5754528159045251,-2.4247162911575058,-0.880412586840615
1943,7.125457578954318,2.1096987828312805,4.214501185174549,2.9109563937797693,-0.04090384497869615,-0.5640286770932508,2.6737274599245313,-0.8074593583211738
1944,7.323478390006246,-0.348697363918172,4.2290672647895935,3.094411125216652,0.01167647238371293,-0.5527494909150936,0.2040521269969216,-0.6867537500264345
1945,5.2765618233847835,-0.857778342111094,4.243580249233394,1.03298157415139,0.08754426301655492,-0.5416047254400826,-0.3161736166710114,-0.5351701387390888
1946,3.3610425466718605,-2.2381042182241524,4.2580389708487285,-0.896996424176868,0.17906717163763344,-0.5305838487382358,-1.7075203694859167,-0.3806049748203563
1947,-1.837587602379612,-2.9372474165782463,4.272442261978363,-6.110029864357975,0.26303220460483256,-0.5196763288795824,-2.417571087698664,-0.2410579025237046
1948,3.566369828078033,1.3840937508009603,4.286788954965069,-0.7204191268870361,0.31483489766061146,-0.5088716339341475,1.8929653847351078,-0.11852819887296415
1949,6.400019080324705,1.1957078458955006,4.301077882151611,2.098941198173094,0.3079903534246718,-0.4981592319719601,1.6938670778674607,-0.022835536349793302
1950,5.880936616137514,0.24583949639902983,4.315307875880767,1.5656287402567468,0.23960360345712692,-0.4875285910630386,0.7333680874620684,0.03467740136930701
1951,3.0683453704684416,-0.655827557962728,4.3294777684953045,-1.261132398026863,0.111775754670796,-0.47696917927741184,-0.17885837868531612,0.05052399815257612
1952,4.506309710178933,0.07420890029323185,4.3435863923379925,0.16272331784094085,-0.048446921782719705,-0.46647046468510517,0.540679364978337,0.03497373043619357
1953,4.0800555528245726,-0.6956684301133421,4.357632579751596,-0.27757702692702324,-0.19004390724210526,-0.4560219153561475,-0.23964651475719462,0.006749708809662935
1954,9.330983011224157,-0.21326120976934596,4.371615163078895,4.959367848145263,-0.30033399247089837,-0.44561299936055715,0.2323517895912112,-0.037402663721724724
1955,4.093908518392303,-0.6600453043683965,4.385532974662655,-0.29162445627035183,-0.4054841307162019,-0.4352331847683631,-0.2248121196000334,-0.10456930579409811
1956,2.6593680062430534,-1.3608050581140188,4.399384846845646,-1.7400168406025922,-0.5256449680473031,-0.4248719396495905,-0.9359331184644282,-0.17776787555825663
1957,4.399763659045415,0.7607807887825515,4.413169611970632,-0.013405952925217512,-0.6455192906789757,-0.4145187320742685,1.17529952085682,-0.23602711451848116
1958,3.332296572286109,-1.2942319904349724,4.4268861023803945,-1.0945895300942854,-0.7395521189918051,-0.4041630301124152,-0.8900689603225571,-0.2736151669752364
1959,1.0617988718707843,-2.186750693438255,4.440533150417697,-3.378734278546913,-0.7967793354857408,-0.3937943018340597,-1.792956391604195,-0.2931580407623393
1960,1.2963845688014264,-4.492531268339146,4.454109588425312,-3.1577250196238857,-0.8355129087139308,-0.38340201530922735,-4.109129253029919,-0.31179312161059425
1961,6.346465190734684,2.132201824271588,4.467614248746003,1.8788509419886816,-0.8716537067271903,-0.37297563860794675,2.505177462879535,-0.34195779583132546
1962,6.218009771706063,0.45157839383672566,4.481045963722549,1.7369638079835141,-0.8866820806321251,-0.36250463980023667,0.8140830336369623,-0.37458964743118905
1963,1.5940979886807884,-2.728166760208102,4.4944035656977155,-2.900305577016927,-0.8889645097288662,-0.35197848695612566,-2.3761882732519766,-0.40331451920307926
1964,1.6209814973666672,-0.04216525757415409,4.507685887014274,-2.8867043896476066,-0.8915586833115469,-0.3413866481456393,0.2992213905714852,-0.4288206812947384
1965,4.752826355877814,0.026972120713190998,4.520891760014994,0.23193459586282028,-0.8770119853105655,-0.3307185914388027,0.3576907121519937,-0.43869489352844426
1966,5.624633573956797,-1.4802187656211292,4.53402001704264,1.0906135569141568,-0.8275444862802076,-0.31996378490564503,-1.160254980715484,-0.42420077980127124
1967,10.200777070807982,2.826189421816728,4.547069490439992,5.65370758036799,-0.7532512884707606,-0.30911169661618454,3.1353011184329125,-0.3862052877509136
1968,2.7739003992166076,-1.5576134220824143,4.560039012549816,-1.7861386133332084,-0.6900750467420708,-0.29815179464045005,-1.259461627441964,-0.35172255571631666
1969,1.4974656272438578,-3.846315094284653,4.572927415714881,-3.0754617884710234,-0.64587781503388,-0.287073547048467,-3.5592415472361862,-0.3320049596052943
1970,5.900842454047903,-0.4709793762900164,4.585733532277953,1.3151089217699505,-0.5962569717430665,-0.2758664219102644,-0.195112954379752,-0.3213669162986725
1971,2.1799213890371183,-0.3342491465685405,4.598456194581811,-2.4185348055446925,-0.5257475393252534,-0.2645198872958603,-0.0697292592726802,-0.30905941304586776
1972,1.6886660267024463,-2.930103745392663,4.61109423496922,-2.9224282082667736,-0.4523707497284425,-0.2530234112752836,-2.6770803341173792,-0.3004949609657872
