time,one,trend,total,rate_slr
1928,-5.518934095949476,2.3521562566006327,-3.166777839348843,1.6850402330335967
1929,-5.518934095949476,2.519777608983007,-2.9991564869664686,1.6686921477670746
1930,-5.518934095949476,2.6858946861540476,-2.833039409795428,1.6548998773153323
1931,-5.518934095949476,2.8507575844460735,-2.668176511503402,1.6435490070192316
1932,-5.518934095949476,3.014604487557894,-2.504329608391582,1.6348815962425656
1933,-5.518934095949476,3.1777339036945866,-2.341200192254889,1.629562294376703
1934,-5.518934095949476,3.3405169464332345,-2.178417149516241,1.6267914174898679
1935,-5.518934095949476,3.50309218719256,-2.0158419087569155,1.6235724993686862
1936,-5.518934095949476,3.6652314463069717,-1.853702649642504,1.618627854420045
1937,-5.518934095949476,3.826817758076569,-1.6921163378729065,1.6138872262709136
1938,-5.518934095949476,3.9880088915611545,-1.5309252043883212,1.611284167332394
1939,-5.518934095949476,4.149074591543048,-1.3698595044064277,1.6123471845638138
1940,-5.518934095949476,4.310478328473917,-1.2084557674755585,1.6176989016954524
1941,-5.518934095949476,4.4726143718821385,-1.0463197240673372,1.6255224540800972
1942,-5.518934095949476,4.635582819289937,-0.883351276659539,1.6336126546714214
1943,-5.518934095949476,4.799336902816423,-0.7195971931330529,1.6394867800721968
1944,-5.518934095949476,4.963480175304376,-0.5554539206450997,1.641385940914195
1945,-5.518934095949476,5.127614090999262,-0.3913200049502139,1.6412666125252384
1946,-5.518934095949476,5.291733497809424,-0.227200598140052,1.6414912109644852
1947,-5.518934095949476,5.455912333192159,-0.06302176275731686,1.6412271646969323
1948,-5.518934095949476,5.61997893074881,0.10104483479933446,1.6387829295134626
1949,-5.518934095949476,5.783668919094851,0.26473482314537566,1.6337299211401302
1950,-5.518934095949476,5.946724914976836,0.4277908190273605,1.6262526216534834
1951,-5.518934095949476,6.108919443425548,0.5899853474760723,1.617875554177135
1952,-5.518934095949476,6.270300025812263,0.7513659298627875,1.6108151585149422
1953,-5.518934095949476,6.4310824751285365,0.9121483791790608,1.6062968434773062
1954,-5.518934095949476,6.591559394507724,1.0726252985582487,1.604992373492511
1955,-5.518934095949476,6.752080949827039,1.233146853877563,1.6074750593689346
1956,-5.518934095949476,6.913054406381511,1.3941203104320357,1.6142600966483744
1957,-5.518934095949476,7.0749329691567135,1.5559988732072378,1.6249700156476177
1958,-5.518934095949476,7.238048409511035,1.7191143135615592,1.638291953403872
1959,-5.518934095949476,7.402591359837488,1.8836572638880122,1.6525127293816988
1960,-5.518934095949476,7.568550955387375,2.049616859437899,1.665309858029711
1961,-5.518934095949476,7.73565333144343,2.2167192354939544,1.6762334929642586
1962,-5.518934095949476,7.903797653980226,2.3848635580307507,1.6877648975019532
1963,-5.518934095949476,8.07320631094382,2.554272214994345,1.7007928991937549
1964,-5.518934095949476,8.243956233818977,2.7250221378695016,1.7127377373805786
1965,-5.518934095949476,8.415753858419937,2.896819762470461,1.7216078377964905
1966,-5.518934095949476,8.588277801378275,3.0693437054287998,1.727511485579134
1967,-5.518934095949476,8.761256155535763,3.2423220595862876,1.731824990772921
1968,-5.518934095949476,8.93464279953286,3.415708703583384,1.7392802235440197
1969,-5.518934095949476,9.109112200244567,3.5901781042950915,1.7542873742860898
1970,-5.518934095949476,9.285500274390078,3.766566178440602,1.777918247471284
1971,-5.518934095949476,9.464695849738824,3.9457617537893483,1.8101353086132477
1972,-5.518934095949476,9.647527336112727,4.1285932401632515,1.8486563230845476
1973,-5.518934095949476,9.834427114355734,4.315493018406258,1.8907539372899507
1974,-5.518934095949476,10.025678123570717,4.506744027621242,1.9350668232389978
1975,-5.518934095949476,10.221440479003533,4.702506383054057,1.9805207732273544
1976,-5.518934095949476,10.421782278216188,4.9028481822667125,2.024855283298521
1977,-5.518934095949476,10.626411535663237,5.107477439713762,2.065216252572384
1978,-5.518934095949476,10.834825528730665,5.315891432781189,2.0991823364197693
1979,-5.518934095949476,11.046248002947191,5.5273139069977155,2.1245283973428464
1980,-5.518934095949476,11.259731208199234,5.7407971122497585,2.1406922911646564
1981,-5.518934095949476,11.474386461180123,5.955452365230647,2.148310382066505
1982,-5.518934095949476,11.689393284612535,6.1704591886630595,2.1498213324769733
1983,-5.518934095949476,11.904350727675517,6.3854166317260415,2.149400744965364
1984,-5.518934095949476,12.119273433605608,6.600339337656132,2.150203906464112
1985,-5.518934095949476,12.33439150896834,6.815457413018864,2.154488146639686
1986,-5.518934095949476,12.550171062933545,7.0312369669840695,2.1627011290662868
1987,-5.518934095949476,12.766931734781597,7.247997638832121,2.1729228572779657
1988,-5.518934095949476,12.984755634389138,7.465821538439663,2.184487812309319
1989,-5.518934095949476,13.20382929724346,7.684895201293985,2.199058788592172
1990,-5.518934095949476,13.424567392107573,7.905633296158097,2.2183703748079697
1991,-5.518934095949476,13.647503372205055,8.128569276255579,2.244096238354034
1992,-5.518934095949476,13.87338663977838,8.354452543828904,2.2766143555292384
1993,-5.518934095949476,14.102826243310902,8.583892147361427,2.3127707231168504
1994,-5.518934095949476,14.33594078440175,8.817006688452274,2.3498997428183
1995,-5.518934095949476,14.572806191874562,9.053872095925087,2.388605916543982
1996,-5.518934095949476,14.813661967710546,9.29472787176107,2.429062453187818
1997,-5.518934095949476,15.058618682512126,9.53968458656265,2.4667916567020587
1998,-5.518934095949476,15.307020299050958,9.788086203101482,2.497011841073853
1999,-5.518934095949476,15.558021050726897,10.03908695477742,2.5196930896497705
2000,-5.518934095949476,15.810958916980912,10.292024821031436,2.536321647448645
2001,-5.518934095949476,16.065285380216626,10.54635128426715,2.5492232241252566
2002,-5.518934095949476,16.320803561805963,10.801869465856488,2.5609906047751885
2003,-5.518934095949476,16.577483501171663,11.058549405222188,2.5727832263970463
2004,-5.518934095949476,16.835360207085373,11.316426111135897,2.5851102638803525
2005,-5.518934095949476,17.094505553947734,11.575571457998258,2.5981878533972846
2006,-5.518934095949476,17.35499777776483,11.836063681815354,2.6121219183196764
2007,-5.518934095949476,17.61692993761167,12.097995841662193,2.6279430003521753
2008,-5.518934095949476,17.880586377835264,12.361652281885789,2.647427096103687
2009,-5.518934095949476,18.146415356832406,12.62748126088293,2.671231756232011
2010,-5.518934095949476,18.414832729081667,12.895898633132191,2.6989713117113467
2011,-5.518934095949476,18.686209619174676,13.1672755232252,2.729531612583962
2012,-5.518934095949476,18.96073905159846,13.441804955648983,2.760855122877075
2013,-5.518934095949476,19.23838064375009,13.719446547800615,2.7907970522872994
2014,-5.518934095949476,19.51889846205592,13.999964366106443,2.816926042553778
2015,-5.518934095949476,19.801765852260846,14.28283175631137,2.8378512669546296
2016,-5.518934095949476,20.086468715446845,14.56753461949737,2.8540278078788184
2017,-5.518934095949476,20.37257141383661,14.853637317887134,2.8660416042774095
2018,-5.518934095949476,20.659677036302327,15.140742940352851,2.874454370293247
2019,-5.518934095949476,20.94746228789526,15.428528191945784,2.8797531944883126
2020,-5.518934095949476,21.23562767519999,15.716693579250514,2.8822536073869998
2021,-5.518934095949476,21.52391300937266,16.004978913423184,
