time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1961,0.27377717230543264,-1.0670597506290758,4.799796254110116,-0.7495370860828681,3.256976589703605,-0.7932825783236431,4.799796254110116,1.1218431949757024
1962,0.45464486410977467,-0.8436107778307881,4.277774987773624,-0.6409553020273071,3.2478537720253033,-0.3889659137210134,4.277774987773624,1.0563409982815175
1963,0.5841943766001423,-0.5249389781944653,1.1314744154642937,-0.5382688864265646,0.6524609274434061,0.05925539840567695,1.1314744154642937,1.004549097572358
1964,0.6478027685825579,-0.1470145294280826,1.2962205872470156,-0.4400454825128355,1.3569633438886555,0.5007882391544753,1.2962205872470156,0.9658529728851878
1965,0.6382902231860687,0.2475042297078305,4.226952831779907,-0.345098291849527,4.767648992824279,0.8857944528938991,4.226952831779907,0.9385003609384779
1966,0.5567304719073322,0.6140858725497288,5.017971901421254,-0.2523454103251399,5.9364428355531755,1.170816344457061,5.017971901421254,0.9219542264214448
1967,0.4123295968366471,0.911352383055539,7.816786150707396,-0.16070744656523805,8.979760684034344,1.3236819798921862,7.816786150707396,0.9161810560940953
1968,0.2213868913015262,1.1057497121323614,2.6262329358759207,-0.06910919910632085,3.8842603402034874,1.3271366034338876,2.6262329358759207,0.9209928551763027
1969,0.005455072103322392,1.1753352012806726,1.4890551678319834,0.023491124470022495,2.693336565686001,1.180790273383995,1.4890551678319834,0.9361414507605659
1970,-0.2110924900416694,1.112254366942727,5.677322699944785,0.11811909104579232,6.696603667891635,0.9011618769010575,5.677322699944785,0.9618249281767186
1971,-0.4038129222420523,0.923627477757583,1.4626716064484147,0.2158561101053662,2.1983422720693113,0.5198145555155307,1.4626716064484147,0.9984501164351347
1972,-0.5509528462506289,0.6307458520415538,1.8251537127509054,0.3178091143328193,2.2227558328746495,0.07979300579092485,1.8251537127509054,1.044809949413141
1973,-0.6359037977458988,0.26666859366399465,4.598367095585489,0.4248180999879944,4.653949991491579,-0.36923520408190413,4.598367095585489,1.098383315543001
1974,-0.6490769118668009,-0.12750896450218,8.275941439202965,0.5374857774414195,8.036841340275403,-0.7765858763689809,8.275941439202965,1.157074652629573
1975,-0.588985269292461,-0.5072939089581453,2.451285646423629,0.656233030513909,2.0112394986869315,-1.0962791782506063,2.451285646423629,1.2190799784741002
1976,-0.4624117327193261,-0.8298178969183665,2.047861212683899,0.7813017731362395,1.536933356182446,-1.2922296296376925,2.047861212683899,1.2831953112380279
1977,-0.2836433291414908,-1.0586759337292493,3.9609217737262434,0.9128720927615146,3.531474603617018,-1.34231926287074,3.9609217737262434,1.3487780330070276
1978,-0.07285859727058831,-1.1680355978731614,4.78465122017306,1.051057379737645,4.5948144047669555,-1.2408941951437498,4.78465122017306,1.4150453521496353
1979,0.14615007124725765,-1.1455528835176823,3.934082173897568,1.1958811631914417,4.130560524818585,-0.9994028122704246,3.934082173897568,1.4809402316846842
1980,0.3486620053794566,-0.9937655339825756,3.8300876113316886,1.3472454260745819,4.532229508803152,-0.645103528603119,3.8300876113316886,1.5463638414115621
1981,0.5118186080771535,-0.7298065931795731,5.391594227481494,1.505153931473754,6.678760173852829,-0.21798798510241957,5.391594227481494,1.6127761127799012
1982,0.617203527469983,-0.3834705079945542,3.2039827028569303,1.669800648630562,5.107516370962921,0.2337330194754288,3.2039827028569303,1.6819276894301893
1983,0.6529214082656777,0.006149929097573308,6.8772655015362005,1.841539469359792,9.377876308259243,0.659071337363251,6.8772655015362005,1.7560546015612455
1984,0.6149405836489139,0.3950761910452933,3.73892173132744,2.021011568942811,6.769950074964457,1.0100167746942073,3.73892173132744,1.8365657785594003
1985,0.5075481509170344,0.739408106030698,3.7660294173533524,2.208852625071672,7.221838299372757,1.2469562569477324,3.7660294173533524,1.9229419634693978
1986,0.3428660640498568,1.0002791029085334,3.121887307936996,2.4055999616366908,6.870632436532077,1.3431451669583903,3.121887307936996,2.01423064018726
1987,0.1394828644140539,1.1482432874162385,1.5711708081092783,2.611698753109124,5.470595713048695,1.2877261518302925,1.5711708081092783,2.1088332157459266
1988,-0.07964450657898133,1.1665991565741594,6.718676554995814,2.827366604785876,10.632997809776867,1.086954649995178,6.718676554995814,2.2054087480246065
1989,-0.2897819793181374,1.0532747859875164,3.5157856889695687,3.0527805027140453,7.332058998352993,0.7634928066693791,3.5157856889695687,2.3037711755600343
1990,-0.4672102217314953,0.8210616989517442,6.600105805952489,3.288120839897883,10.24207812307062,0.3538514772202489,6.600105805952489,2.403689580981734
1991,-0.5919019662123669,0.496171019313778,2.1533056253301646,3.533518418910392,5.591093097341968,-0.09573094689858891,2.1533056253301646,2.5038274135157534
1992,-0.6497825936296823,0.11527488278056769,4.958037168832804,3.7888863226010336,8.212415780584724,-0.5345077108491145,4.958037168832804,2.602363368957199
1993,-0.634318810305037,-0.27863294171378206,5.148549465681819,4.053991092701832,8.289588806364833,-0.9129517520188191,5.148549465681819,2.6962576878929045
1994,-0.5472560955524458,-0.6410899869418852,6.2637892703252405,4.3281378601796145,9.403581048010524,-1.188346082494331,6.2637892703252405,2.7825136147350493
1995,-0.39842168016221746,-0.9311838020899575,3.8433284517034028,4.610493815648842,7.124216785100069,-1.329605482252175,3.8433284517034028,2.860867097873201
1996,-0.20461529469337283,-1.1161699582666822,-0.12679121161184814,4.900311279754255,3.4527348151823514,-1.320785252960055,-0.12679121161184814,2.9318670954120885
1997,0.012287105296647057,-1.1751680860173883,2.4175757139512575,5.196867234731259,6.4515619679617755,-1.1628809807207412,2.4175757139512575,2.995279814067402
1998,0.2278025944852093,-1.1015187534687398,6.261400977307847,5.499367242567735,10.887052060892053,-0.8737161589835305,6.261400977307847,3.050592336586506
1999,0.4176047955343041,-0.9035351517561702,5.024417458218187,5.806985702048561,10.345472804044881,-0.4859303562218661,5.024417458218187,3.097785280895966
2000,0.5602697264383383,-0.6035647410094828,5.150247533259892,6.118924298746928,11.225876817435676,-0.043295014571144486,5.150247533259892,3.1371207075376084
2001,0.6396940391032225,-0.23546677389554452,3.2976526981555665,6.434409843556082,10.136289806919327,0.40422726520767804,3.2976526981555665,3.169314814821531
2002,0.6469126897310755,0.15920957797352867,3.3306976412619775,6.752787261711235,10.889607170677817,0.8061222677046042,3.3306976412619775,3.195378276676899
2003,0.5811108709050123,0.5359150996058049,1.1749840425437759,7.073485498891462,9.365495511946055,1.1170259705108172,1.1749840425437759,3.2160843081706503
2004,0.4497159832277298,0.8521290390171081,3.8847516770012978,7.396004123345365,12.5826008225915,1.301845022244838,3.8847516770012978,3.2320883975203163
2005,0.2675592651868021,1.0721586502307223,3.1066703323579707,7.719903178395525,12.166291426171021,1.3397179154175245,3.1066703323579707,3.244230481756527
2006,0.05520171253431843,1.1711680229922674,3.2953385125625583,8.04485021969667,12.566558467785814,1.226369735526586,3.2953385125625583,3.2535605612347185
2007,-0.16338675045259032,1.1379814438026137,5.528350392315187,8.37061529064247,14.87356037630768,0.9745946933500234,5.528350392315187,3.260867974733088
2008,-0.3635328835702898,0.976344858027287,4.282362020764843,8.697023814643288,13.592197809865128,0.6128119744569972,4.282362020764843,3.266722141031888
2009,-0.522645130289391,0.7045030451575426,3.236139769337509,9.023959718848847,12.441957403054507,0.18185791486815162,3.236139769337509,3.2715630088060976
2010,-0.6227636466684647,0.3531402336960109,1.416166796452982,9.351336416404507,10.497879799885036,-0.26962341297245385,1.416166796452982,3.275711503070635
2011,-0.6525875242803381,-0.03808339060298087,4.977719422765525,9.679102019462974,13.96615052734518,-0.6906709148833189,4.977719422765525,3.2791790123029863
2012,-0.6087503837376157,-0.4250083404372894,3.6964660869686017,10.007172218865104,12.669879581658801,-1.033758724174905,3.6964660869686017,3.2815265675500083
2013,-0.4962003558047097,-0.7639603427112993,1.1387206526037288,10.335407332972975,10.213967287060695,-1.260160698516009,1.1387206526037288,3.2824251783800307
2014,-0.3276415596110942,-1.0166800855869913,2.6767984937356473,10.66365725454111,11.996134103078672,-1.3443216451980855,2.6767984937356473,3.2817717571176086
2015,-0.12210012128479639,-1.1546417501123099,5.662533230981657,10.991761684396497,15.377553043981049,-1.2767418713971062,5.662533230981657,3.2797792054928188
2016,0.09722340590468671,-1.1622728708368242,2.702426950371888,11.319613095639674,12.956990581079424,-1.0650494649321374,2.702426950371888,3.277321960116417
2017,0.30557281115505613,-1.0387120826542242,5.126874974420351,11.64722607641978,16.04096177934096,-0.733139271499168,5.126874974420351,3.2751543889466728
2018,0.4794305910638811,-0.7979063476544636,1.5088084217621467,11.974643973429009,13.164976638600573,-0.31847575659058247,1.5088084217621467,3.2735831834000884
2019,0.5991724950813148,-0.4670366874746159,3.3920964427631923,12.301942713099798,15.82617496346969,0.13213580760669885,3.3920964427631923,3.2727476708401415
2020,0.6512826188458377,-0.08345011709506175,5.439726952537633,12.629193507597037,18.636752961885446,0.5678325017507759,5.439726952537633,3.2724560754929755
2021,0.6298790160593019,0.30955591099955715,2.316294500093977,12.956433928198393,16.21216335535123,0.939434927058859,2.316294500093977,
