time,NearestPointAverage2,PressureDifference,NearestPointAverage2_trend,NearestPointAverage2_dt,NearestPointAverage2_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1988,5.386753662745885,0.41530132383773094,2.978990854910644,2.4077628078352413,0.43065866464471875,-0.021866765951058742,0.4371680897887897,0.4134517860200799
1989,2.797151258753524,1.561196878111537,2.978977688514718,-0.18182642976119423,0.43610677255471,-0.013327645551554468,1.5745245236630916,0.4630350876600563
1990,5.242477476566586,2.2619853660888185,2.978878320493785,2.263599156072801,0.4416580551360098,-0.004603355949492072,2.2665887220383105,0.5162450603028546
1991,1.7319799149803914,0.05661835794234195,2.9786924315020347,-1.2467125165216433,0.46227430631230754,0.004311846879680614,0.052306511062661334,0.5770504260274696
1992,3.9741687178459304,1.4006602642452084,2.9784197021936554,0.995749015652275,0.4983049439951389,0.013423706960506654,1.3872365572847016,0.6379862783356118
1993,4.121836910807283,0.045953715749714255,2.9780598132228375,1.1437770975844455,0.5397494613974014,0.022737968317532553,0.023215747432181702,0.6806383432481915
1994,4.99691380808166,1.2585640316891602,2.97761244524377,2.0193013628378904,0.5619371030300753,0.03226037497530121,1.226303656713859,0.6855606655172531
1995,3.0947976827938866,0.8880554625525051,2.977077278910642,0.11772040388324445,0.5448608928892462,0.04199667095836512,0.84605879159414,0.6491367454607255
1996,-0.1076453442605075,-2.7535823575421863,2.9764539948776436,-3.084099339138151,0.48687369890944626,0.05195260029126758,-2.805534957833454,0.582026125051211
1997,1.9027275861336173,0.1129384683569545,2.975742273798964,-1.0730146876653466,0.40134919187041523,0.06213390699855453,0.05080456135839996,0.4959145839888926
1998,5.007603991691915,0.7762792127364485,2.9749417963287916,2.032662195363123,0.30996246784507325,0.07254633510476904,0.7037328776316795,0.40700271618284184
1999,4.0168604969302395,0.8671581636738732,2.974052243121317,1.0428082538089223,0.22715845723890088,0.08319562863446395,0.7839625350394093,0.3317709177259271
2000,4.057840359490034,1.1690620345538425,2.973073294830729,1.0847670646593048,0.16219348684620677,0.09408753161218208,1.0749745029416604,0.2705149560067566
2001,2.6296615168894886,-0.19558018059195031,2.972004632111217,-0.3423431152217282,0.10762152451902551,0.1052277880624699,-0.3008079686544202,0.21078416797551783
2002,2.637492809756875,-0.6227058501789232,2.9708459356169707,-0.3333531258600959,0.06310978871458714,0.11662214200986964,-0.7393279921887929,0.1490105375797446
2003,0.9307610861380555,-0.603320500573081,2.969596886002179,-2.038835799864123,0.028602064291535997,0.1282763374789352,-0.7315968380520161,0.08926089678560394
2004,3.1070785966467565,0.643875654983282,2.9682571639210313,0.1388214327257251,-0.008236235803859463,0.14019611849420877,0.5036795364890733,0.039421367909216014
2005,2.499136179091703,-0.07707575651152848,2.9668264500277175,-0.4676902709360147,-0.06491993441212171,0.15238722908023694,-0.22946298559176542,-0.004738496800970528
2006,2.6114569705557518,-0.23826574845648757,2.9653044249764267,-0.3538474544206749,-0.13642401295760312,0.1648554132615616,-0.4031211617180492,-0.049780558002601755
2007,4.445147139220749,1.3781214204418,2.963690769421348,1.481456369799401,-0.19420683422735374,0.1776064150627371,1.2005150053790627,-0.08543531227600423
2008,3.39947097168166,0.6188204956042235,2.9619851640166712,0.4374858076649888,-0.21781727961281358,0.1906459785083059,0.4281745170959176,-0.10203108942102226
2009,2.5558560248732496,-0.8088916034957211,2.9601872894165853,-0.4043312645433357,-0.20915585951952087,0.20397984762281396,-1.012871451118535,-0.09894486442353255
2010,1.158131210374625,-2.3274286553448804,2.9582968262752805,-1.8001656159006554,-0.19211894113566527,0.217613766430803,-2.5450424217756833,-0.09245141114290145
