time,one,trend,total,rate_slr
1963,-5.905543792234806,7.954910028438876,2.0493662362040697,1.4888970828896886
1964,-5.905543792234806,8.10419075854271,2.198646966307904,1.494094116915372
1965,-5.905543792234806,8.25372885182195,2.348185059587144,1.4946391557787386
1966,-5.905543792234806,8.403118589698458,2.4975747974636517,1.4931783696228873
1967,-5.905543792234806,8.552364525746528,2.6468207335117215,1.4936508495320044
1968,-5.905543792234806,8.701848759604859,2.7963049673700526,1.502900308572901
1969,-5.905543792234806,8.852944587461108,2.9474007952263017,1.5267479490512148
1970,-5.905543792234806,9.007198349415102,3.1016545571802956,1.5656248075951318
1971,-5.905543792234806,9.166069548980134,3.260525756745328,1.6183705629228484
1972,-5.905543792234806,9.330872461999672,3.4253286697648653,1.6811158363502887
1973,-5.905543792234806,9.502292716250192,3.596748924015386,1.749405196570919
1974,-5.905543792234806,9.680753501313855,3.775209709079049,1.8198771656355106
1975,-5.905543792234806,9.866268149377294,3.960724357142488,1.88932222752892
1976,-5.905543792234806,10.05861794681964,4.153074154584833,1.9537143531009438
1977,-5.905543792234806,10.257011019997483,4.351467227762677,2.0086983393878644
1978,-5.905543792234806,10.460357614697212,4.554813822462406,2.0521650933002977
1979,-5.905543792234806,10.667444038657543,4.761900246422736,2.083125359992337
1980,-5.905543792234806,10.87698268669568,4.971438894460873,2.1013468016907666
1981,-5.905543792234806,11.087713398995696,5.18216960676089,2.1071582717351234
1982,-5.905543792234806,11.298414341042704,5.392870548807898,2.102465434388403
1983,-5.905543792234806,11.508206485873377,5.60266269363857,2.090643677739754
1984,-5.905543792234806,11.716543076590655,5.810999284355849,2.074571975911299
1985,-5.905543792234806,11.923120881055636,6.01757708882083,2.0568082630288043
1986,-5.905543792234806,12.127904729196416,6.22236093696161,2.038329879413281
1987,-5.905543792234806,12.330786856938293,6.425243064703486,2.018148594498701
1988,-5.905543792234806,12.531534448096156,6.62599065586135,1.996446230599096
1989,-5.905543792234806,12.730076103058112,6.824532310823305,1.975566206061643
1990,-5.905543792234806,12.926647689308485,7.0211038970736785,1.9579743307913855
1991,-5.905543792234806,13.121670969216389,7.2161271769815825,1.94631810233858
1992,-5.905543792234806,13.315911309776201,7.4103675175413946,1.941934331934272
1993,-5.905543792234806,13.510057835603243,7.604514043368437,1.9427213544247302
1994,-5.905543792234806,13.704455580661147,7.798911788426341,1.9470096825387895
1995,-5.905543792234806,13.899459772111001,7.993915979876195,1.9560927799839511
1996,-5.905543792234806,14.095674136657937,8.190130344423132,1.970660711892842
1997,-5.905543792234806,14.29359191448957,8.388048122254762,1.9864268068457047
1998,-5.905543792234806,14.492959498027078,8.58741570579227,1.9987190981831926
1999,-5.905543792234806,14.693335734126208,8.787791941891403,2.0072590093003395
2000,-5.905543792234806,14.894411299887146,8.98886750765234,2.0131498034944073
2001,-5.905543792234806,15.09596569482509,9.190421902590284,2.01838008237619
2002,-5.905543792234806,15.298087316362384,9.392543524127579,2.0252032278346377
2003,-5.905543792234806,15.501006340392017,9.595462548157212,2.0344930161127106
2004,-5.905543792234806,15.704985919584926,9.799442127350119,2.046504820136086
2005,-5.905543792234806,15.910307304419234,10.004763512184429,2.061332258921995
2006,-5.905543792234806,16.117252371369325,10.21170857913452,2.079023527806285
2007,-5.905543792234806,16.32611200998049,10.420568217745686,2.1003915180591726
2008,-5.905543792234806,16.53733067498116,10.631786882746354,2.1268453545336996
2009,-5.905543792234806,16.75148108088723,10.845937288652426,2.1586640657837286
2010,-5.905543792234806,16.969063488137905,11.0635196959031,2.195058845531026
2011,-5.905543792234806,17.190492849993436,11.28494905775863,2.2347057619452926
2012,-5.905543792234806,17.416004640526964,11.510460848292158,2.275552179934177
2013,-5.905543792234806,17.645603285980272,11.740059493745466,2.3154064440283406
2014,-5.905543792234806,17.879085929332632,11.973542137097827,2.3516891366011805
2015,-5.905543792234806,18.115941113300508,12.210397321065702,2.38262931942014
2016,-5.905543792234806,18.35561179321666,12.450068000981855,2.407821960713523
2017,-5.905543792234806,18.597505505443213,12.691961713208407,2.427088956508605
2018,-5.905543792234806,18.84102958451838,12.935485792283576,2.440479452669919
2019,-5.905543792234806,19.085601395977196,13.18005760374239,2.4483206718974415
2020,-5.905543792234806,19.33069371889787,13.425149926663064,2.451738550983702
2021,-5.905543792234806,19.575949106173937,13.670405313939131,
