time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1905,3.2985707426693343,-0.1798426563337172,3.3763149968874115,-0.07774425421807729,-0.1627954227738872,-1.0694097273431107,0.8895670710093935,-0.04679882523191745
1906,3.9565237317786552,0.5049771334647196,3.389847661216663,0.5666760705619924,-0.14564230012691198,-1.0477843245972416,1.552761458061961,-0.009307609485222185
1907,3.5524963485920042,-1.729945844183362,3.403341676074715,0.1491546725172892,-0.09440927033227742,-1.0266368482425958,-0.7033089959407661,0.04484421126186093
1908,2.4902408701398144,-1.2279444665411794,3.4167959890940742,-0.9265551189542598,0.005854909182875005,-1.0059578834516683,-0.22198658308951114,0.11163876874783057
1909,3.114282800512907,-1.6791926842901044,3.4302095479072428,-0.3159267473943359,0.1372794051360957,-0.9857380153969606,-0.6934546688931438,0.17614640089555836
1910,3.2794317655769243,-0.6769738713569645,3.4435813001467346,-0.1641495345698103,0.2705942415937711,-0.9659678292509544,0.28899395789398985,0.22613043638409788
1911,3.108635600369276,-0.17835306447054056,3.456910193445052,-0.348274593075776,0.3754036596768299,-0.9466379101861517,0.7682848457156112,0.25851884363724115
1912,4.9793567681349815,-1.9371507482810661,3.470195175434702,1.5091615927002797,0.4404652009360343,-0.9277388433750473,-1.0094119049060188,0.2825419599930884
1913,3.2402293312374075,0.2621825794593698,3.4834351937481842,-0.2432058625107767,0.47471840905900764,-0.9092612139901424,1.171443793449512,0.31791027206999617
1914,3.1646190472263354,-0.0806554616041712,3.496629196018015,-0.3320101487916798,0.479492791389124,-0.8911956072039198,0.8105401455997485,0.37472274553892565
1915,6.535321227124472,-1.494287059582915,3.5097761298766965,3.0255450972477753,0.4763754423012613,-0.8735326081888807,-0.6207544513940343,0.4545400734360825
1916,7.917533267964224,0.8808537868734212,3.5228749429567334,4.394658325007491,0.47203073401118095,-0.85626280211752,1.7371165889909412,0.5384917519194109
1917,4.5225079997622935,-0.40327251611634224,3.5359245828906287,0.9865834168716647,0.4655365582121931,-0.8393767741623386,0.43610425804599634,0.6126350134047128
